Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
04/04/2023 11:00;04/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
04/04/2023 12:00;04/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.125;µg-m3;A;1
04/04/2023 13:00;04/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.15;µg-m3;A;1
04/04/2023 14:00;04/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.45;µg-m3;A;1
04/04/2023 15:00;04/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.575;µg-m3;A;1
04/04/2023 16:00;04/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.9;µg-m3;A;1
04/04/2023 17:00;04/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4;µg-m3;A;1
04/04/2023 18:00;04/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5;µg-m3;A;1
04/04/2023 19:00;04/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.4;µg-m3;A;1
04/04/2023 20:00;04/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.8;µg-m3;A;1
04/04/2023 21:00;04/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.025;µg-m3;A;1
04/04/2023 22:00;04/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.825;µg-m3;A;1
04/04/2023 23:00;05/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.25;µg-m3;A;1
05/04/2023 00:00;05/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.15;µg-m3;A;1
05/04/2023 01:00;05/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.15;µg-m3;A;1
05/04/2023 02:00;05/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.725;µg-m3;A;1
05/04/2023 03:00;05/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.075;µg-m3;A;1
05/04/2023 04:00;05/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.25;µg-m3;A;1
05/04/2023 05:00;05/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.425;µg-m3;A;1
05/04/2023 06:00;05/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.85;µg-m3;A;1
05/04/2023 07:00;05/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.15;µg-m3;A;1
05/04/2023 08:00;05/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;;µg-m3;N;-1
05/04/2023 09:00;05/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;;µg-m3;N;-1
05/04/2023 10:00;05/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.1;µg-m3;A;1
05/04/2023 11:00;05/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.325;µg-m3;A;1
05/04/2023 12:00;05/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.175;µg-m3;A;1
05/04/2023 13:00;05/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.15;µg-m3;A;1
05/04/2023 14:00;05/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.025;µg-m3;A;1
05/04/2023 15:00;05/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.75;µg-m3;A;1
05/04/2023 16:00;05/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.875;µg-m3;A;1
05/04/2023 17:00;05/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.05;µg-m3;A;1
05/04/2023 18:00;05/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.1;µg-m3;A;1
05/04/2023 19:00;05/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.075;µg-m3;A;1
05/04/2023 20:00;05/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;17.55;µg-m3;A;1
05/04/2023 21:00;05/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.55;µg-m3;A;1
05/04/2023 22:00;05/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.35;µg-m3;A;1
05/04/2023 23:00;06/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;17.3;µg-m3;A;1
06/04/2023 00:00;06/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.6;µg-m3;A;1
06/04/2023 01:00;06/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.525;µg-m3;A;1
06/04/2023 02:00;06/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.125;µg-m3;A;1
06/04/2023 03:00;06/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.075;µg-m3;A;1
06/04/2023 04:00;06/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.05;µg-m3;A;1
06/04/2023 05:00;06/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.975;µg-m3;A;1
06/04/2023 06:00;06/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.425;µg-m3;A;1
06/04/2023 07:00;06/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;13.95;µg-m3;A;1
06/04/2023 08:00;06/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.825;µg-m3;A;1
06/04/2023 09:00;06/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.775;µg-m3;A;1
06/04/2023 10:00;06/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10;µg-m3;A;1
06/04/2023 11:00;06/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.6;µg-m3;A;1
06/04/2023 12:00;06/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.7;µg-m3;A;1
06/04/2023 13:00;06/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.65;µg-m3;A;1
06/04/2023 14:00;06/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
06/04/2023 15:00;06/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.7;µg-m3;A;1
06/04/2023 16:00;06/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.25;µg-m3;A;1
06/04/2023 17:00;06/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.65;µg-m3;A;1
06/04/2023 18:00;06/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.875;µg-m3;A;1
06/04/2023 19:00;06/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.425;µg-m3;A;1
06/04/2023 20:00;06/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.925;µg-m3;A;1
06/04/2023 21:00;06/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;17.55;µg-m3;A;1
06/04/2023 22:00;06/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12;µg-m3;A;1
06/04/2023 23:00;07/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.225;µg-m3;A;1
07/04/2023 00:00;07/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.175;µg-m3;A;1
07/04/2023 01:00;07/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.75;µg-m3;A;1
07/04/2023 02:00;07/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.725;µg-m3;A;1
07/04/2023 03:00;07/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.95;µg-m3;A;1
07/04/2023 04:00;07/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.25;µg-m3;A;1
07/04/2023 05:00;07/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.4;µg-m3;A;1
07/04/2023 06:00;07/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.575;µg-m3;A;1
07/04/2023 07:00;07/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.775;µg-m3;A;1
07/04/2023 08:00;07/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6;µg-m3;A;1
07/04/2023 09:00;07/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.775;µg-m3;A;1
07/04/2023 10:00;07/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.175;µg-m3;A;1
07/04/2023 11:00;07/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.35;µg-m3;A;1
07/04/2023 12:00;07/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.75;µg-m3;A;1
07/04/2023 13:00;07/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.075;µg-m3;A;1
07/04/2023 14:00;07/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.45;µg-m3;A;1
07/04/2023 15:00;07/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.25;µg-m3;A;1
07/04/2023 16:00;07/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.525;µg-m3;A;1
07/04/2023 17:00;07/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.35;µg-m3;A;1
07/04/2023 18:00;07/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.275;µg-m3;A;1
07/04/2023 19:00;07/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.525;µg-m3;A;1
07/04/2023 20:00;07/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.675;µg-m3;A;1
07/04/2023 21:00;07/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.725;µg-m3;A;1
07/04/2023 22:00;07/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.025;µg-m3;A;1
07/04/2023 23:00;08/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.475;µg-m3;A;1
08/04/2023 00:00;08/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.15;µg-m3;A;1
08/04/2023 01:00;08/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11;µg-m3;A;1
08/04/2023 02:00;08/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.625;µg-m3;A;1
08/04/2023 03:00;08/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5;µg-m3;A;1
08/04/2023 04:00;08/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.9;µg-m3;A;1
08/04/2023 05:00;08/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.1;µg-m3;A;1
08/04/2023 06:00;08/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
08/04/2023 07:00;08/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.475;µg-m3;A;1
08/04/2023 08:00;08/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.3;µg-m3;A;1
08/04/2023 09:00;08/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.325;µg-m3;A;1
08/04/2023 10:00;08/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.225;µg-m3;A;1
08/04/2023 11:00;08/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.35;µg-m3;A;1
08/04/2023 12:00;08/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.8;µg-m3;A;1
08/04/2023 13:00;08/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.5;µg-m3;A;1
08/04/2023 14:00;08/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.725;µg-m3;A;1
08/04/2023 15:00;08/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.225;µg-m3;A;1
08/04/2023 16:00;08/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.525;µg-m3;A;1
08/04/2023 17:00;08/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.725;µg-m3;A;1
08/04/2023 18:00;08/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
08/04/2023 19:00;08/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.575;µg-m3;A;1
08/04/2023 20:00;08/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.1;µg-m3;A;1
08/04/2023 21:00;08/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.05;µg-m3;A;1
08/04/2023 22:00;08/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.75;µg-m3;A;1
08/04/2023 23:00;09/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.625;µg-m3;A;1
09/04/2023 00:00;09/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.35;µg-m3;A;1
09/04/2023 01:00;09/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.95;µg-m3;A;1
09/04/2023 02:00;09/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;15.525;µg-m3;A;1
09/04/2023 03:00;09/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;19.9;µg-m3;A;1
09/04/2023 04:00;09/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;20.975;µg-m3;A;1
09/04/2023 05:00;09/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;21.75;µg-m3;A;1
09/04/2023 06:00;09/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;23.975;µg-m3;A;1
09/04/2023 07:00;09/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;20.1;µg-m3;A;1
09/04/2023 08:00;09/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.475;µg-m3;A;1
09/04/2023 09:00;09/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.1;µg-m3;A;1
09/04/2023 10:00;09/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.075;µg-m3;A;1
09/04/2023 11:00;09/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.675;µg-m3;A;1
09/04/2023 12:00;09/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
09/04/2023 13:00;09/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.075;µg-m3;A;1
09/04/2023 14:00;09/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.7;µg-m3;A;1
09/04/2023 15:00;09/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.4;µg-m3;A;1
09/04/2023 16:00;09/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.825;µg-m3;A;1
09/04/2023 17:00;09/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.4;µg-m3;A;1
09/04/2023 18:00;09/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
09/04/2023 19:00;09/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.075;µg-m3;A;1
09/04/2023 20:00;09/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.775;µg-m3;A;1
09/04/2023 21:00;09/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.075;µg-m3;A;1
09/04/2023 22:00;09/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;13.5;µg-m3;A;1
09/04/2023 23:00;10/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.15;µg-m3;A;1
10/04/2023 00:00;10/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.9;µg-m3;A;1
10/04/2023 01:00;10/04/2023 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.75;µg-m3;A;1
10/04/2023 02:00;10/04/2023 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.6;µg-m3;A;1
10/04/2023 03:00;10/04/2023 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.6;µg-m3;A;1
10/04/2023 04:00;10/04/2023 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.75;µg-m3;A;1
10/04/2023 05:00;10/04/2023 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.975;µg-m3;A;1
10/04/2023 06:00;10/04/2023 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.35;µg-m3;A;1
10/04/2023 07:00;10/04/2023 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9;µg-m3;A;1
10/04/2023 08:00;10/04/2023 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.675;µg-m3;A;1
10/04/2023 09:00;10/04/2023 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.85;µg-m3;A;1
10/04/2023 10:00;10/04/2023 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.1;µg-m3;A;1
10/04/2023 11:00;10/04/2023 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.8;µg-m3;A;1
10/04/2023 12:00;10/04/2023 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.175;µg-m3;A;1
10/04/2023 13:00;10/04/2023 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
10/04/2023 14:00;10/04/2023 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.375;µg-m3;A;1
10/04/2023 15:00;10/04/2023 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.025;µg-m3;A;1
10/04/2023 16:00;10/04/2023 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.525;µg-m3;A;1
10/04/2023 17:00;10/04/2023 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.225;µg-m3;A;1
10/04/2023 18:00;10/04/2023 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.075;µg-m3;A;1
10/04/2023 19:00;10/04/2023 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.375;µg-m3;A;1
10/04/2023 20:00;10/04/2023 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.275;µg-m3;A;1
10/04/2023 21:00;10/04/2023 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.875;µg-m3;A;1
10/04/2023 22:00;10/04/2023 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.925;µg-m3;A;1
10/04/2023 23:00;11/04/2023 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.725;µg-m3;A;1
11/04/2023 00:00;11/04/2023 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.6;µg-m3;A;1
